,A-B_follower_count,A-B_following_count,A-B_listed_count,A-B_mentions_received,A-B_retweets_received,A-B_mentions_sent,A-B_retweets_sent,A-B_posts,A-B_network_feature_1,A-B_network_feature_2,A-B_network_feature_3,predictions
185,-125311,-947,-4072,-55.036762599365,-23.345636278065,-2.150894938435,0.0,-6.86353326459,-239,-217.241666667,-6466.73333333,[0]
186,603028,-140,1009,1035.0461087949998,171.924333685,-1.4489190705700001,-0.4556638748899997,0.1789698304099998,2908,-46.998100773400004,-676.95099495,[1]
187,376392,2425,-12731,-318.5748593849,-70.5585560056,-1.01543466217,-1.252630922389,0.19735270920000003,-1362,1.9945297504000052,58615.05358289,[0]
188,-1668002,-538177,18419,11789.073592024,4729.233642792,-19.557330034200003,6.666224302221,-26.122286710699996,20248,-44.672048079700005,-1157.0078138099998,[1]
189,-218866,-6560,12974,88.02357428099998,-38.674409750500004,-0.65836574183,0.741953145361,-3.4244469313700003,350,227.11677198039996,6264.322272180001,[1]
190,-1349870,7125,-17460,-852.397284484,-556.678244529,12.393919925670001,1.286818272174,4.505032452670001,-3586,200.4076152193,5367.85618185,[0]
191,223352,-620,6158,55.38836601426,11.491906970597,-0.958709200105,-0.23662859420899998,4.960394789865,207,54.9252336449,7143.1635514,[1]
192,85465,-30382,10438,-20.92786446499997,16.545266304399995,6.4482886117,0.234262308266,5.2009658314700005,170,52.79117029599999,989.1611409299994,[1]
193,-9700,269,-270,-25.862324987300003,-20.67196729678,-1.6338387372900005,-0.24143311316000002,-1.6848345297000007,-91,71.730127186,4240.787758349999,[0]
194,124828,-835,3956,161.87216343165,36.23079061587,-5.989199641849999,-2.5695982710600003,-4.535033146509999,662,-698.2317025250001,-2859.9623735099995,[1]
195,1423144,454,40612,1586.80789866,638.2800281369999,-22.57284069739,-2.01001119048,-70.8683802087,8136,45.647058903,716.26763022,[1]
196,-9115,12,-243,-33.101598962378,-11.891736962293999,-5.225416973650001,-0.20371993843799996,-3.3158820807800002,-124,-110.085271318,-5969.11627907,[0]
197,24519,1200,-28,-0.32136712674,-1.260137259305,0.253875540744,0.253875540744,-31.3388233786,-2,1.3333333333299997,6261.5,[1]
198,-8017560,-1322,23685,-1020.09875366,733.368966525,0.8801399918600001,4.71997501045,19.3295659843,-49,41.5721899692,-1060.7645163800003,[1]
199,13131,1495,573,25.5923579386,18.675069949879997,1.001128923987,0.500210724052,-1.22800179585,126,56.0947453845,-2838.7871779300003,[1]
200,-391826,-150008,-4026,-169.2102721561,-50.7343530622,-8.719337707599998,1.2300440341899999,-2.6709933499,-376,-76.586617585,-6845.7327356900005,[0]
201,-1627457,5810,-10167,-740.1842100586,-36.3900802845,6.222384422399999,-0.8204240218500001,7.7944845236499996,-2219,38.62756532830001,89.11842434999994,[0]
202,-17822081,-46329,-90263,-16366.18234129,-5727.504294335729,0.733646960267,0.49764683496599993,0.46946997549,-60973,24.878342167499998,1381.9054771700003,[0]
203,-130179,-3179,-432,-92.515272220921,-16.437980528365,-2.4475442568349997,0.0,-2.936184616465,-354,-101.573002755,-10333.7355372,[0]
204,-179492,1830,-3784,-141.71991214304,-71.43184483113001,-23.448685937765,0.0,-14.84417457647,-550,-271.496515679,-7506.121757646,[0]
205,-40921,3119,-2297,-41.07922397244,-17.797854080729998,-1.015655003745,0.0,0.249349556496,-171,-107.191489362,-1590.7576832159998,[0]
206,-824914,-118499,22354,469.7913127125,201.47627888178002,0.765207805658,0.26428960572500004,0.747253383242,1851,-14.153960904999998,-13744.68321263,[1]
207,3105788,548405,15380,225.88702653199994,-104.11794969799999,31.582092055940002,-4.496713735901,25.785478388699996,1002,29.593975300600007,1416.13781978,[1]
208,-392643,-9244,-3351,-258.16698067532,-124.371037089465,-7.11439632692,-0.239018782029,-10.642190320320001,-972,-41.0162107396,-3042.89260385,[0]
209,84787,-118635,3173,979.6326918963,541.202974676,9.410791393199998,1.270704512225,15.60248923664,2842,-107.94866523969999,-4607.84177336,[1]
210,-1126265,-12013,-22087,-9106.398948619999,-4057.0251813770005,-13.93118362457,-4.9946121234800005,6.9299060892999975,-11486,23.1390836789,15.845066179999776,[0]
211,-100845,1210,-911,-1729.153660803245,-763.361766146245,-30.729473300365,-8.467863563155,-93.21106796886501,-4066,-12.3102694829,-1624.37970381,[0]
212,124508,1396,868,46.890668833700005,46.205361294300005,22.752926882214,-0.231919685184,15.620819511380999,137,34.81605590900003,-452.2349473400009,[1]
213,109690,153299,354,52.36913365900003,6.0867941415000075,-2.931192296255,-1.7162427551350001,-21.075192721365,-206,89.35002421520001,9643.740526630001,[1]
214,-38009,6996,-2662,-26.17984692200001,-12.5368634604,13.08045562913,1.496086127841,7.704923411660001,-137,160.66551931909999,3930.72793274,[0]
215,-118281,-910,-3992,-46.4458338637,-20.80400762828,-1.9045597551270002,0.0,-4.6139847705,-208,-187.7577956993,-1699.4430107500002,[0]
216,-8982,-308,-176,11.011984544099999,12.058598027043,7.682649598505001,3.597692128945,11.277785068164999,12,20.456277056300003,-979.363636364,[1]
217,-1369220,-12358,-37874,-12093.793772091,-4477.686865332001,-16.29887383857,-7.161683024395001,-9.19329126976,-21336,-20.6525105757,-1792.3961579010002,[0]
218,-274,-157,-16,1.971016192039,0.725242162666,5.861835191728,3.8243412810249997,4.3575277909,8,68.0,1353.9,[1]
219,1180729,3050,326,43.4392137657,17.57173842933,-0.5779880635400001,-0.26461657462000004,-2.15482839823,127,-61.6147058827,56311.03431376,[1]
220,116773,372,9881,189.177733182334,67.209719680765,10.952894222905,2.466765808905,10.591829631705,789,171.042032622,4329.43977415,[1]
221,-4491148,-404,-29868,-4499.694268576063,-2206.471394261465,-26.632159076499,-12.527779364065,-28.503136601215,-16645,69.2522736729,-907.4207335199999,[0]
222,-334114,37318,-6902,-1649.214319851,-601.1240248552,-3.2266319163500006,-1.2176368641150002,-11.7900896349,-6267,-6.012355496700003,-741.9864970399999,[0]
223,-92253,-238,-5252,-140.88979502515,-34.935367716121,-3.686759429835,-0.495909017934,-2.941411622805,-576,-96.8859348199,-4629.4219554,[0]
224,-5321249,-32222,-19487,-173545.7824441506,-52323.8759156475,-5.69951072473,-0.54174138085,-8.308645743829999,-213349,13.094768179210002,99.85326695999993,[0]
225,-51309,-42694,-782,23.880226573899996,17.951847318539997,0.7567618588830001,0.500210724052,-3.70864551855,110,13.472233373500003,-218.39047237,[0]
226,-42705,667,-2216,-42.960694978,-5.4756513922,6.149970840834,0.009513427976000022,6.171554434231,-228,-89.185361731,-5203.6835023700005,[0]
227,181322,-34492,-9460,135.266594784,100.3030075522,-2.36313706619,-0.29566547491000006,0.4469578756199999,584,-185.8052496492,-5613.97491335,[1]
228,-182194,-90541,-3001,-481.74407678737003,-75.66837431426501,3.930639006815,0.760251748539,2.463217459165,-743,-199.52484069199997,-14796.145998979999,[0]
229,392424,8966,3343,255.61216769319,123.968078578661,5.92499237986,0.26353903699000003,9.66528895829,964,24.905099628499997,2547.114826072,[1]
230,14135,1532,618,87.6010676475,18.59868485725,21.671237045599998,-0.2849090113499999,20.71551525112,318,16.49219009640001,2014.1209704199998,[1]
231,-1206050,48935,-6255,-18983.537435221,-14468.2829725202,-0.7570625054399998,-0.480451895189,-12.2456765629,-51980,51.70985872822,1356.0623932859999,[0]
232,-2251831,-310,-22574,-483.9523703682,-210.01789378752002,-0.765207805658,-0.26428960572500004,-0.747253383242,-1895,-38.4878301398,-3565.785579779,[0]
233,-7185479,118,-29171,-29146.198154329184,-18082.643092141465,0.0,0.0,-4.401893054915,-88151,200.93893420581,3273.510181371,[0]
234,49072,41918,1437,-6.073452507241,-0.8824376195150001,-1.232394601115,-0.251336785336,-1.4666569093750002,-19,-31.333333333300004,-486.7380952399999,[1]
235,-1382732,616,-19829,-877.2641358796,-553.6328359315,1.2355301564399994,0.3054785900439999,-1.0651859158599999,-3658,-39.200868097400004,-1870.92765854,[0]
236,21152,583,2589,136.4984831296,29.85461709973,25.74600061928,2.734109562769,19.19491694009,501,10.306254164999999,-3242.0344101899996,[1]
237,-4920,2546,-813,-7.078450824428001,-1.9878714384550003,-1.236647791737,-0.4953086539039999,-0.9706993759570001,-28,-205.533333333,-4291.46666667,[0]
238,-1634269,-12113,-38418,-12725.09630925815,-4934.981036280721,-21.659355967765,-7.161683024395001,-16.590914409465,-23937,-23.9788244035,-2290.08829357,[0]
239,-231760,-637,-2629,-69.83127143527,-23.870573099365,-8.51045892355,-1.6899699613359997,-10.0433516069,-286,-49.50499507500001,428.5588856100003,[0]
240,29764,24622,1168,-572.422515617661,-390.01814328197503,-27.451537054265,-7.067053387055,-32.001402805365,-1760,19.5307042254,255.6543661999999,[0]
241,125417,13581,10870,267.34688932932,94.28756468596501,10.629343142620002,1.0032613506799999,10.811461254020001,1062,229.764159703,6728.43082637,[1]
242,1911640,33202,14850,38158.979122790064,131.646295775404,1.0673909025,0.271956633999,3.7912750988890003,21962,-8.254637249200002,498.92097771,[1]
243,3900,3832,65,1.076748650425,0.18313454166999998,0.0,0.0,0.23662859420899998,5,3.7857142856999992,520.357142857,[1]
244,4692,-262,735,55.359124127361,21.954482389263,6.578770698683,0.24143311316000002,6.136514921713,200,101.995098039,-165.88235294000015,[1]
245,2266577,19788,-502,1469.2663948699997,-872.12715312408,-7.018215093954,-1.9280521188859998,-22.53956655066,6096,-42.83656901276,-1859.965465155,[1]
246,4458660,-208,22646,567.0238501000001,231.177875342,-0.741518666441,-0.492695248958,-6.944231186635,3403,18.68437582233,2430.0391371749997,[1]
247,-39458,328,-1715,-510.261929625,-134.8633977696,-1.0146570545800002,0.254475904774,-4.01212918133,-1757,37.7969284774,2797.5475368,[0]
248,-532671,-423,-6219,-834.50729685,-523.4033803706,-1.8512482013000002,0.31547999120399994,-3.6192556498,-3465,77.51461178429999,1986.20629371,[0]
249,-843,816,-51,-11.361460399332001,-3.873299913235,-1.446799018782,0.0,-1.446799018782,-49,78.188679245,13721.672955940001,[0]
250,356604,105282,5756,69.67282331520002,4.874970294299999,7.281109145045001,0.0,7.305912874395,339,151.2458131995,5155.987176990001,[1]
251,-27617,-150763,-1141,-206.73822793980003,-63.65180250200001,2.4475442568349997,0.0,2.936184616465,-436,-19.679799238,-1033.0764180000006,[0]
252,124217,670,3969,54.769803401663,23.078677080363,2.150894938435,0.0,7.107405096065,238,208.241666667,5370.73333333,[1]
253,1387345,-6152,19606,967.388218685281,579.330624325465,4.3732951332950005,0.705176873601,2.8988074295899997,4026,-72.3561610803,327.29370629000005,[1]
254,856809,-12212,12971,84.68307426140001,42.8329296448,-15.26620142957,-0.72686479018,-11.31672803257,394,-49.55331400200001,-5604.2470588,[1]
255,1456682,12567,31555,12716.561334292299,4930.0127205873505,21.659355967765,7.161683024395001,16.590914409465,23897,-42.1402232155,617.8501983300002,[1]
256,-1071,2553,92,-1.3903089042999994,2.6018221730900004,8.299336015480002,0.757960672476,3.0380590439899997,-1,9.628520225199992,-2628.03737839,[1]
257,1688,-76,65,-0.3736689108200002,0.385962185201,0.0,0.0,-0.7567517117660001,0,-33.857142857000014,-2433.71428571,[1]
258,-2601,-1598,-17,-3.8801084552000003,-0.22055331298599998,-0.22915915345800003,0.25643994014500004,-0.48049593879399993,-17,-84.9444444444,-2656.88888889,[0]
259,-7425,-1215,-371,-23.444077286800002,-3.2054765847000004,-13.769100661780001,-1.250946367726,-8.67743369637,-67,-28.028592375499997,3440.21847507,[0]
260,127102,-476,875,139.457423238781,77.17104598788099,0.5067496709099999,0.0,17.28091659636,464,29.4936440678,1325.87923729,[1]
261,-1640378,-681,-14306,-5216.6719012859,-1068.2148806183,-9.85295871126,0.3053655268300002,4.75608256259,-15048,37.63457979148,-459.04416541399985,[0]
262,-416482,-330855,1751,-52.244150805000004,-99.25269344200001,27.781264572365,3.2329884456549998,23.760778356665,-177,102.7704135996,290.78783346,[0]
263,2246321,-4890,22062,414.4263671434,176.6770835647,0.765207805658,0.26428960572500004,-2.4708885124029996,1691,-31.886619199399995,-289.7468591500001,[1]
264,-281650,-1552,-1631,-37.66144622597,-14.060536585765,-6.945138356358,-0.737438226327,-4.441127109493,-166,-369.311764706,-31418.3117647,[0]
265,-297801,-138,-6157,-482.3500301648,-204.30152810225002,-0.14003521683999987,0.26987881771199995,-0.4395156524099999,-1989,-9.058333333299998,-2746.00539216,[0]
266,3146125,-1292,-52,1219.0616387572,958.8037245117999,11.615457764670001,1.779303995033,99.17187477275,4644,-77.6724425098,-233.80432255000005,[1]
267,-89113,-5224,978,1515.2013935063,277.18474613011,75.934300815375,5.2916677369750005,78.2467324428,3256,31.230080944499996,-420.8964086400001,[1]
268,-175,-69,-7,-0.18143578833099994,0.0,0.0,0.0,0.0,-1,-171.5,-3293.66666667,[0]
269,8167217,-1427,25869,2821.396260873245,787.2133009842449,2.5047073046849997,0.48286622632099996,2.2811837534049997,9895,11.9771359807,2044.4615924599998,[1]
270,24114,-263,46,12.255292743864999,7.043763397735001,2.035263953085,0.498878882886,4.058084691093,50,117.098039216,6075.88235294,[1]
271,1040185,646,13674,1419.861168907514,573.4921919744651,2.706938423165,0.759853520475,8.928214965725,4968,49.5368754956,3895.14155432,[1]
272,677,532,32,0.25839367459999973,-0.3292132746130001,-0.07724538790999991,0.0,0.68694877091,2,73.966666666,-11757.016666700001,[1]
273,-776,0,-63,-0.025816133848999945,0.20974400612199998,0.49304439104299996,0.23901878202899998,0.49065420322299996,0,-13.0,-1084.5,[0]
274,4474437,-5959,29425,4499.663828146281,2206.471394261465,26.866421384765,12.527779364065,25.726823442460002,16645,-107.2522736729,-667.5792664800001,[1]
275,-615,-19414,-514,61.472464338461,18.303363471875002,0.0,0.0,0.0,227,37.343347639499996,2780.18240343,[1]
276,-491950,-2617,-6237,-296.68337029239996,-69.71154715943001,13.062290799389999,1.934576025494,4.18435787386,-1057,52.4800867111,317.78735632999997,[0]
277,-8677,-1143,-355,-39.46603828175,-5.599724323947,-19.310932502056,-1.524633254406,-11.664867018285001,-123,-46.831818182,-498.1363636400001,[0]
278,-72324,-437,-7309,-40.90095056199999,-30.3113391833,16.586937236300002,0.7662226367499998,12.9275156118,-240,-58.13773924099999,-2702.0918313999996,[0]
279,1204802,2402,372,55.243329390283,24.405757820943002,0.7227983853419999,-0.00475647376299998,1.6789457019620002,175,53.9833333333,62264.9166667,[1]
280,78917,261055,904,4.117473512200002,2.9773565931100006,0.0,0.0,0.0,-9,-276.3819541841,-13309.85787748,[1]
281,-581,-595,-24,-18.676199711365,-5.899177234035,-7.647416117035,-4.867443289465,-10.34750330859,-52,-33.2075471698,-876.433962264,[0]
282,117163,302,9921,187.46276528137,66.997857048319,6.1594728336,0.5348104279300001,6.5106103098,780,-6.821603742000008,1680.2125014199996,[1]
283,-273829,-472,-6700,3.854602386600007,6.1017038471,-11.64143480033,-0.729591653828,-5.034210389650001,33,-147.485279454,2919.38277646,[0]
284,-22363,-82,-774,-107.1460826698,-54.30926858185,-2.3980283088100003,0.28369817515599993,-7.1910577874,-434,-38.29887359210001,-2469.5630788500002,[0]
285,-129269,2474,-6779,-636.0070075709,-164.8337899899,9.37637996555,1.026843040205,-0.4323896014500006,-2275,29.442739689199996,1452.44304172,[0]
286,-128717,-63625,2079,-217.346518408,-39.813073513700004,12.978884419564999,0.0,12.542377887165,126,-15.049761158999956,-11622.0388458,[1]
287,19435,17601,276,572.774352159465,390.19317754146505,27.451537054265,7.067053387055,31.75753097389,1762,23.4692957746,1395.8456338,[1]
288,-474293,-11566,-15877,-1787.03962873114,-682.28998535725,-3.9490320736230005,-1.2176368641150002,-15.239960201273,-6835,84.84158807829999,155.79372331000013,[0]
289,124268,422,3996,170.69308104555,36.971000783037,4.0741907112060005,1.193090539726,3.606720389575,685,65.444159544,1644.9686609700002,[1]
290,21479,936,223,89.0113323133,25.697788393965,5.608825289735,1.010655463645,4.573443095262,364,-78.1570291777,-83.83395225000004,[1]
291,166715,2731,16246,337.85606616079997,83.15499868917999,6.466135341927,1.237411867535,4.98076300353,1292,238.64911175229997,4539.9245534500005,[1]
292,95963,-2409,-119,75.39654525,56.25991891979999,-20.10075172846,-0.48286622632099996,-8.078767663599997,195,-154.3041500502,-5601.85238036,[1]
293,655633,-766,-15858,-296.7079877800006,451.1352938099999,1.9552643121000024,13.766648895165,15.121746069299999,-1010,-33.3721746942,-798.1208900499998,[0]
294,-219571,-142,-1045,-452.19290181172096,-139.907031041465,-13.338518702464999,-2.9431899058249997,-13.547478648064999,-1795,-12.6619178082,-1227.80767123,[0]
295,-70163,-4525,-2825,-170.09181129646498,-22.833924286565,-0.709957249241,-0.23901878202899998,-0.727378407358,-570,-46.8643478261,-1976.09043478,[0]
296,53023,1189,463,190.28750649727002,62.624441564365,-0.47325718841699993,0.0,-0.46854827939199994,597,5.1765676568,2484.96369637,[1]
297,485225,-2795,3542,1207.089573711465,599.621096670465,0.741518666441,0.492695248958,6.944231186635,3918,7.85981781377,637.983299595,[1]
298,-480089,-11406,-16288,-1795.425043071465,-685.474540476465,-4.434484085315001,-1.2176368641150002,-15.217635487483,-6867,-60.8146619217,-2695.61252669,[0]
299,812054,716,12183,56.405758628,19.20548686785,-6.053694066289999,1.52436882195,-11.945470905750001,225,-264.42843517800003,-2999.7414217500004,[1]
300,-488655,-200,-3670,-1206.8331337713198,-599.621096670465,-0.48507872629599996,-0.236255308813,-6.68779124649,-3917,-7.85981781377,-637.983299595,[0]
301,-4315452,562,-18797,-1159.2451822799999,-501.569384415,3.951775597785,1.240062414355,12.204532077165,-4785,9.294465755899996,-836.4534578099997,[0]
302,-1127129,11855,6418,1405.992426773,467.94660167899997,4.175453842744,1.2176368641150002,14.97612543975,5161,50.835628724260005,1921.21357503,[1]
303,-17574453,-44877,-82535,-16329.099177979499,-5722.575052561479,-0.005206769522999977,0.25643994014500004,-1.25130475976,-60806,19.3406531582,-461.2913181319999,[0]
304,1808625,-20073,11754,38111.489907387,106.8615010268,2.072738043845,0.523293419335,4.042611884225001,21761,-10.847774504100002,-2189.94666935,[1]
305,-1440019,5648,-6337,-44.982700155639996,-10.92899947772,-1.6912725594499998,-0.720183700585,-1.946077070224,-191,-174.4182974556,-11948.24494457,[0]
306,2524,3013,103,-1.692338784538,-1.260137259305,0.26164670966799997,0.0,-36.039489647897,-5,-4.66666666667,-258.5,[1]
307,3765,569,-7,-1.7891153779,4.2301607172899995,2.1319503968700007,1.001186596545,1.2639221517900001,2,-124.13672965,-5641.73283904,[1]
